week,period_split,category,product_id,product_name,region,channel,order_count,units,unit_price,gross_revenue,promo_depth,discounts,return_rate,returns,net_revenue,cogs,fulfillment,contribution_margin,provenance,injected_anomaly,anomaly_reason
2029-04-01,analysis,Office,F-03,Monitor arm,South,Direct,25,30,132,3960,0.0728,288.29,0.0321,127.12,3544.59,2580,276,688.59,synthetic,false,
2029-04-01,analysis,Office,F-03,Monitor arm,South,Marketplace,22,29,132,3828,0.0653,249.97,0.0223,85.36,3492.67,2494,288.14,710.53,synthetic,false,
2029-04-01,analysis,Office,F-03,Monitor arm,South,Retail,23,25,132,3300,0.0524,172.92,0.0454,149.82,2977.26,2150,230,597.26,synthetic,false,
2029-04-01,analysis,Office,F-03,Monitor arm,West,Direct,27,36,132,4752,0.0479,227.62,0.0534,253.76,4270.62,3096,331.2,843.42,synthetic,false,
2029-04-01,analysis,Office,F-03,Monitor arm,West,Marketplace,26,35,132,4620,0.0813,375.61,0.0256,118.27,4126.12,3010,347.76,768.36,synthetic,false,
2029-04-01,analysis,Office,F-03,Monitor arm,West,Retail,24,27,132,3564,0.0857,305.43,0.0364,129.73,3128.84,2322,248.4,558.44,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,North,Direct,105,134,33,4422,0.0697,308.21,0.0559,247.19,3866.6,1608,549.4,1709.2,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,North,Marketplace,99,119,33,3927,0.1097,430.79,0.0599,235.23,3260.98,1428,526.93,1306.05,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,North,Retail,72,79,33,2607,0.0936,244.02,0.0314,81.86,2281.12,948,323.9,1009.22,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,South,Direct,84,93,33,3069,0.0652,200.1,0.0313,96.06,2772.84,1116,381.3,1275.54,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,South,Marketplace,75,87,33,2871,0.088,252.65,0.0249,71.49,2546.86,1044,385.24,1117.62,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,South,Retail,64,78,33,2574,0.0657,169.11,0.043,110.68,2294.21,936,319.8,1038.41,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,West,Direct,98,110,33,3630,0.0498,180.77,0.0458,166.25,3282.98,1320,451,1511.98,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,West,Marketplace,87,113,33,3729,0.0836,311.74,0.0498,185.7,3231.56,1356,500.36,1375.2,synthetic,false,
2029-04-01,analysis,Office,F-04,Keyboard mat,West,Retail,76,100,33,3300,0.0776,256.08,0.0331,109.23,2934.69,1200,410,1324.69,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,North,Direct,60,79,58,4582,0.0759,347.77,0.0305,139.75,4094.48,2449,426.6,1218.88,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,North,Marketplace,54,72,58,4176,0.097,405.07,0.0401,167.46,3603.47,2232,419.9,951.57,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,North,Retail,51,65,58,3770,0.0964,363.43,0.0479,180.58,3225.99,2015,351,859.99,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,South,Direct,56,73,58,4234,0.0966,409,0.0223,94.42,3730.58,2263,394.2,1073.38,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,South,Marketplace,56,61,58,3538,0.0939,332.22,0.0383,135.51,3070.27,1891,355.75,823.52,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,South,Retail,42,50,58,2900,0.0506,146.74,0.027,78.3,2674.96,1550,270,854.96,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,West,Direct,58,69,58,4002,0.0705,282.14,0.0443,177.29,3542.57,2139,372.6,1030.97,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,West,Marketplace,58,63,58,3654,0.0516,188.55,0.0291,106.33,3359.12,1953,367.42,1038.7,synthetic,false,
2029-04-08,analysis,Home,H-01,Storage set,West,Retail,42,47,58,2726,0.0775,211.26,0.0517,140.93,2373.81,1457,253.8,663.01,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,North,Direct,75,99,46,4554,0.055,250.47,0.0417,189.9,4113.63,2376,475.2,1262.43,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,North,Marketplace,66,82,46,3772,0.0453,170.87,0.0599,225.94,3375.19,1968,425.09,982.1,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,North,Retail,56,68,46,3128,0.0588,183.93,0.0409,127.94,2816.13,1632,326.4,857.73,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,South,Direct,74,83,46,3818,0.0504,192.43,0.0493,188.23,3437.34,1992,398.4,1046.94,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,South,Marketplace,60,67,46,3082,0.1197,368.92,0.0398,122.66,2590.42,1608,347.33,635.09,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,South,Retail,61,74,46,3404,0.1184,403.03,0.0576,196.07,2804.9,1776,355.2,673.7,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,West,Direct,79,86,46,3956,0.055,217.58,0.0188,74.37,3664.05,2064,412.8,1187.25,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,West,Marketplace,73,96,46,4416,0.0872,385.08,0.0264,116.58,3914.34,2304,497.66,1112.68,synthetic,false,
2029-04-08,analysis,Home,H-02,Task lamp,West,Retail,59,70,46,3220,0.1051,338.42,0.0468,150.7,2730.88,1680,336,714.88,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,North,Direct,49,61,74,4514,0.0568,256.4,0.0501,226.15,4031.45,2379,359.9,1292.55,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,North,Marketplace,50,63,74,4662,0.0831,387.41,0.0481,224.24,4050.35,2457,401.44,1191.91,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,North,Retail,43,49,74,3626,0.0749,271.59,0.0186,67.44,3286.97,1911,289.1,1086.87,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,South,Direct,42,52,74,3848,0.0835,321.31,0.0556,213.95,3312.74,2028,306.8,977.94,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,South,Marketplace,38,41,74,3034,0.108,327.67,0.0391,118.63,2587.7,1599,261.25,727.45,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,South,Retail,35,41,74,3034,0.0537,162.93,0.025,75.85,2795.22,1599,241.9,954.32,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,West,Direct,49,62,74,4588,0.0739,339.05,0.0417,191.32,4057.63,2418,365.8,1273.83,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,West,Marketplace,47,52,74,3848,0.1,384.8,0.0505,194.32,3268.88,2028,331.34,909.54,synthetic,false,
2029-04-08,analysis,Home,H-03,Linen set,West,Retail,39,43,74,3182,0.0852,271.11,0.039,124.1,2786.79,1677,253.7,856.09,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,North,Direct,45,52,86,4472,0.1055,471.8,0.059,263.85,3736.35,2496,322.4,917.95,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,North,Marketplace,38,44,86,3784,0.0785,297.04,0.031,117.3,3369.66,2112,294.62,963.04,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,North,Retail,35,39,86,3354,0.0834,279.72,0.0306,102.63,2971.65,1872,241.8,857.85,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,South,Direct,37,50,86,4300,0.1042,448.06,0.0591,254.13,3597.81,2400,310,887.81,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,South,Marketplace,35,45,86,3870,0.0664,256.97,0.0342,132.35,3480.68,2160,301.32,1019.36,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,South,Retail,35,45,86,3870,0.0782,302.63,0.0331,128.1,3439.27,2160,279,1000.27,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,West,Direct,40,49,86,4214,0.0573,241.46,0.0333,140.33,3832.21,2352,303.8,1176.41,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,West,Marketplace,42,50,86,4300,0.1185,509.55,0.0425,182.75,3607.7,2400,334.8,872.9,synthetic,false,
2029-04-08,analysis,Home,H-04,Kitchen kit,West,Retail,30,39,86,3354,0.1148,385.04,0.0528,177.09,2791.87,1872,241.8,678.07,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,North,Direct,41,48,118,5664,0.1186,671.75,0.0197,111.58,4880.67,3744,374.4,762.27,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,North,Marketplace,42,47,118,5546,0.051,282.85,0.0322,178.58,5084.57,3666,395.93,1022.64,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,North,Retail,32,42,118,4956,0.0559,277.04,0.0579,286.95,4392.01,3276,327.6,788.41,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,South,Direct,38,51,118,6018,0.0897,539.81,0.0391,235.3,5242.89,3978,397.8,867.09,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,South,Marketplace,32,36,118,4248,0.0622,264.23,0.0368,156.33,3827.44,2808,303.26,716.18,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,South,Retail,33,40,118,4720,0.0853,402.62,0.0444,209.57,4107.81,3120,312,675.81,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,West,Direct,42,51,118,6018,0.1039,625.27,0.0295,177.53,5215.2,3978,397.8,839.4,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,West,Marketplace,39,43,118,5074,0.0776,393.74,0.0566,287.19,4393.07,3354,362.23,676.84,synthetic,false,
2029-04-08,analysis,Electronics,E-01,USB-C hub,West,Retail,32,43,118,5074,0.0993,503.85,0.0185,93.87,4476.28,3354,335.4,786.88,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,North,Direct,36,39,146,5694,0.0834,474.88,0.0284,161.71,5057.41,3666,323.7,1067.71,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,North,Marketplace,31,36,146,5256,0.096,504.58,0.0546,286.98,4464.44,3384,322.7,757.74,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,North,Retail,28,36,146,5256,0.0977,513.51,0.0382,200.78,4541.71,3384,298.8,858.91,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,South,Direct,30,38,146,5548,0.0593,329,0.0209,115.95,5103.05,3572,315.4,1215.65,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,South,Marketplace,27,32,146,4672,0.0821,383.57,0.0337,157.45,4130.98,3008,286.85,836.13,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,South,Retail,23,27,146,3942,0.0974,383.95,0.0489,192.76,3365.29,2538,224.1,603.19,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,West,Direct,33,42,146,6132,0.0883,541.46,0.0193,118.35,5472.19,3948,348.6,1175.59,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,West,Marketplace,32,40,146,5840,0.0712,415.81,0.0354,206.74,5217.45,3760,358.56,1098.89,synthetic,false,
2029-04-08,analysis,Electronics,E-02,Desk speaker,West,Retail,28,32,146,4672,0.0677,316.29,0.0563,263.03,4092.68,3008,265.6,819.08,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,North,Direct,23,26,228,5928,0.0912,540.63,0.0223,132.19,5255.18,4004,306.8,944.38,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,North,Marketplace,18,23,228,5244,0.1173,615.12,0.0358,187.74,4441.14,3542,293.11,606.03,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,North,Retail,18,23,228,5244,0.0997,522.83,0.0544,285.27,4435.9,3542,271.4,622.5,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,South,Direct,18,20,228,4560,0.1115,508.44,0.0204,93.02,3958.54,3080,236,642.54,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,South,Marketplace,17,19,228,4332,0.114,493.85,0.0186,80.58,3757.57,2926,242.14,589.43,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,South,Retail,15,19,228,4332,0.0688,298.04,0.0217,94,3939.96,2926,224.2,789.76,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,West,Direct,22,27,228,6156,0.0811,499.25,0.0529,325.65,5331.1,4158,318.6,854.5,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,West,Marketplace,20,22,228,5016,0.0563,282.4,0.0539,270.36,4463.24,3388,280.37,794.87,synthetic,false,
2029-04-08,analysis,Electronics,E-03,Travel display,West,Retail,17,22,228,5016,0.0923,462.98,0.055,275.88,4277.14,3388,259.6,629.54,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,North,Direct,53,66,96,6336,0.0783,496.11,0.0423,268.01,5571.88,4026,455.4,1090.48,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,North,Marketplace,43,57,96,5472,0.0596,326.13,0.0544,297.68,4848.19,3477,424.76,946.43,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,North,Retail,41,48,96,4608,0.1021,470.48,0.0502,231.32,3906.2,2928,331.2,647,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,South,Direct,47,58,96,5568,0.0529,294.55,0.02,111.36,5162.09,3538,400.2,1223.89,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,South,Marketplace,44,51,96,4896,0.069,337.82,0.0245,119.95,4438.23,3111,380.05,947.18,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,South,Retail,33,41,96,3936,0.0977,384.55,0.028,110.21,3441.24,2501,282.9,657.34,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,West,Direct,44,50,96,4800,0.1169,561.12,0.0279,133.92,4104.96,3050,345,709.96,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,West,Marketplace,45,56,96,5376,0.1092,587.06,0.0325,174.72,4614.22,3416,417.31,780.91,synthetic,false,
2029-04-08,analysis,Electronics,E-04,Web camera,West,Retail,41,47,96,4512,0.1129,509.4,0.0319,143.93,3858.67,2867,324.3,667.37,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,North,Direct,92,101,34,3434,0.1123,385.64,0.0385,132.21,2916.15,1414,424.2,1077.95,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,North,Marketplace,92,115,34,3910,0.0729,285.04,0.0281,109.87,3515.09,1610,521.64,1383.45,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,North,Retail,76,93,34,3162,0.072,227.66,0.0459,145.14,2789.2,1302,390.6,1096.6,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,South,Direct,88,112,34,3808,0.1164,443.25,0.0366,139.37,3225.38,1568,470.4,1186.98,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,South,Marketplace,88,108,34,3672,0.0858,315.06,0.0598,219.59,3137.35,1512,489.89,1135.46,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,South,Retail,73,96,34,3264,0.1073,350.23,0.0542,176.91,2736.86,1344,403.2,989.66,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,West,Direct,100,114,34,3876,0.1106,428.69,0.0397,153.88,3293.43,1596,478.8,1218.63,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,West,Marketplace,86,103,34,3502,0.1063,372.26,0.0267,93.5,3036.24,1442,467.21,1127.03,synthetic,false,
2029-04-08,analysis,Beauty,B-01,Daily serum,West,Retail,74,83,34,2822,0.052,146.74,0.0407,114.86,2560.4,1162,348.6,1049.8,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,North,Direct,91,117,42,4914,0.0583,286.49,0.0537,263.88,4363.63,2106,526.5,1731.13,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,North,Marketplace,78,85,42,3570,0.0634,226.34,0.0427,152.44,3191.22,1530,413.1,1248.12,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,North,Retail,76,92,42,3864,0.0661,255.41,0.0303,117.08,3491.51,1656,414,1421.51,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,South,Direct,83,109,42,4578,0.0818,374.48,0.0542,248.13,3955.39,1962,490.5,1502.89,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,South,Marketplace,72,90,42,3780,0.0508,192.02,0.0255,96.39,3491.59,1620,437.4,1434.19,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,South,Retail,60,76,42,3192,0.0992,316.65,0.0311,99.27,2776.08,1368,342,1066.08,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,West,Direct,84,108,42,4536,0.0715,324.32,0.0547,248.12,3963.56,1944,486,1533.56,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,West,Marketplace,77,98,42,4116,0.1197,492.69,0.0275,113.19,3510.12,1764,476.28,1269.84,synthetic,false,
2029-04-08,analysis,Beauty,B-02,Cleanser set,West,Retail,70,84,42,3528,0.1076,379.61,0.0436,153.82,2994.57,1512,378,1104.57,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,North,Direct,79,95,38,3610,0.103,371.83,0.0358,129.24,3108.93,1520,389.5,1199.43,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,North,Marketplace,78,97,38,3686,0.0513,189.09,0.0262,96.57,3400.34,1552,429.52,1418.82,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,North,Retail,63,81,38,3078,0.1189,365.97,0.0593,182.53,2529.5,1296,332.1,901.4,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,South,Direct,79,105,38,3990,0.0605,241.39,0.0292,116.51,3632.1,1680,430.5,1521.6,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,South,Marketplace,70,80,38,3040,0.1119,340.18,0.0405,123.12,2576.7,1280,354.24,942.46,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,South,Retail,61,71,38,2698,0.0739,199.38,0.0238,64.21,2434.41,1136,291.1,1007.31,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,West,Direct,75,86,38,3268,0.1029,336.28,0.0236,77.12,2854.6,1376,352.6,1126,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,West,Marketplace,72,87,38,3306,0.0607,200.67,0.0255,84.3,3021.03,1392,385.24,1243.79,synthetic,false,
2029-04-08,analysis,Beauty,B-03,Mineral tint,West,Retail,60,73,38,2774,0.0759,210.55,0.0465,128.99,2434.46,1168,299.3,967.16,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,North,Direct,119,151,28,4228,0.1076,454.93,0.0506,213.94,3559.13,1661,588.9,1309.23,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,North,Marketplace,102,121,28,3388,0.0762,258.17,0.0555,188.03,2941.8,1331,509.65,1101.15,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,North,Retail,84,98,28,2744,0.1152,316.11,0.0539,147.9,2279.99,1078,382.2,819.79,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,South,Direct,88,105,28,2940,0.0692,203.45,0.0551,161.99,2574.56,1155,409.5,1010.06,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,South,Marketplace,81,101,28,2828,0.0819,231.61,0.0578,163.46,2432.93,1111,425.41,896.52,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,South,Retail,83,108,28,3024,0.0854,258.25,0.0284,85.88,2679.87,1188,421.2,1070.67,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,West,Direct,99,122,28,3416,0.0725,247.66,0.0536,183.1,2985.24,1342,475.8,1167.44,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,West,Marketplace,88,95,28,2660,0.051,135.66,0.049,130.34,2394,1045,400.14,948.86,synthetic,false,
2029-04-08,analysis,Beauty,B-04,Travel kit,West,Retail,81,104,28,2912,0.0984,286.54,0.0519,151.13,2474.33,1144,405.6,924.73,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,North,Direct,90,107,31,3317,0.0548,181.77,0.0398,132.02,3003.21,1391,502.9,1109.31,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,North,Marketplace,77,89,31,2759,0.0586,161.68,0.031,85.53,2511.79,1157,451.76,903.03,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,North,Retail,79,86,31,2666,0.076,202.62,0.0577,153.83,2309.55,1118,404.2,787.35,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,South,Direct,88,114,31,3534,0.1166,412.06,0.0346,122.28,2999.66,1482,535.8,981.86,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,South,Marketplace,71,83,31,2573,0.0727,187.06,0.0573,147.43,2238.51,1079,421.31,738.2,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,South,Retail,67,82,31,2542,0.0881,223.95,0.0414,105.24,2212.81,1066,385.4,761.41,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,West,Direct,90,101,31,3131,0.0562,175.96,0.0554,173.46,2781.58,1313,474.7,993.88,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,West,Marketplace,83,99,31,3069,0.09,276.21,0.0262,80.41,2712.38,1287,502.52,922.86,synthetic,false,
2029-04-08,analysis,Outdoors,O-01,Trail bottle,West,Retail,74,87,31,2697,0.077,207.67,0.0256,69.04,2420.29,1131,408.9,880.39,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,North,Direct,42,50,88,4400,0.0498,219.12,0.0447,196.68,3984.2,2350,355,1279.2,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,North,Marketplace,42,46,88,4048,0.046,186.21,0.0263,106.46,3755.33,2162,352.73,1240.6,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,North,Retail,35,42,88,3696,0.1018,376.25,0.0477,176.3,3143.45,1974,298.2,871.25,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,South,Direct,39,48,88,4224,0.0666,281.32,0.0585,247.1,3695.58,2256,340.8,1098.78,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,South,Marketplace,31,34,88,2992,0.068,203.46,0.0551,164.86,2623.68,1598,260.71,764.97,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,South,Retail,31,37,88,3256,0.0785,255.6,0.0308,100.28,2900.12,1739,262.7,898.42,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,West,Direct,39,50,88,4400,0.0512,225.28,0.0597,262.68,3912.04,2350,355,1207.04,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,West,Marketplace,37,46,88,4048,0.0867,350.96,0.0425,172.04,3525,2162,352.73,1010.27,synthetic,false,
2029-04-08,analysis,Outdoors,O-02,Day pack,West,Retail,32,36,88,3168,0.1131,358.3,0.0383,121.33,2688.37,1692,255.6,740.77,synthetic,false,
2029-04-08,analysis,Outdoors,O-03,Camp light,North,Direct,55,72,54,3888,0.0767,298.21,0.0184,71.54,3518.25,2088,403.2,1027.05,synthetic,false,
2029-04-08,analysis,Outdoors,O-03,Camp light,North,Marketplace,51,64,54,3456,0.089,307.58,0.0287,99.19,3049.23,1856,387.07,806.16,synthetic,false,
2029-04-08,analysis,Outdoors,O-03,Camp light,North,Retail,41,53,54,2862,0.0655,187.46,0.0384,109.9,2564.64,1537,296.8,730.84,synthetic,false,
2029-04-08,analysis,Outdoors,O-03,Camp light,South,Direct,49,55,54,2970,0.0628,186.52,0.0198,58.81,2724.67,1595,308,821.67,synthetic,false,
2029-04-08,analysis,Outdoors,O-03,Camp light,South,Marketplace,43,51,54,2754,0.0638,175.71,0.0199,54.8,2523.49,1479,308.45,736.04,synthetic,false,
